,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
3332,small_airport,Whites Airstrip,53.66317,-8.63488,,IE,,
3333,small_airport,Ballyvarry Airstrip,53.892707,-9.122479,,IE,,
3334,small_airport,Maganey Airstrip,52.898174,-6.928672,,IE,,
3335,small_airport,Clonakilty Airstrip,51.6258872,-8.916197,,IE,,
3336,small_airport,Fethard Airstrip,52.471738,-7.734409,,IE,,
3337,small_airport,Camus Airstrip,53.171468,-8.113414,,IE,,
3338,small_airport,Millicent Airfield,53.27035,-6.68188,,IE,,
3339,small_airport,Milltownpass Airfield,53.452082,-7.237543,,IE,,
3340,small_airport,Carrigart Airstrip,55.161563,-7.710258,,IE,,
3341,small_airport,Lough Sheelin Airstrip,53.7964,-7.28455,,IE,,
3342,small_airport,Carstown Airstrip UL,53.7668,-6.3257,,IE,,
3343,small_airport,Craughwell Airfield,53.2461,-8.688,,IE,,
3344,small_airport,Cregboy Airstrip,53.329,-8.9605,,IE,,
3345,small_airport,Ellistown Airstrip,53.5364,-6.2593,,IE,,
3346,small_airport,Kilbrook Airstrip,53.423,-6.7785,,IE,,
3347,small_airport,Dunslaughlin Airstrip,53.5192,-6.6001,,IE,,
3348,small_airport,Newtownmoyaghy UL,53.4044,-6.6362,,IE,,
3349,small_airport,Pallas West Airstrip,52.8601,-8.0498,,IE,,
3350,small_airport,Lickfinn Airstrip,52.591353,-7.643436,,IE,,
3351,small_airport,Tobertaskin Airstrip,53.60988,-6.26595,,IE,,
3352,small_airport,Andreas Airfield,54.3711111111,-4.42333333333,97.0,IM,,
3353,small_airport,Mount Rule Farm Airstrip,54.1822924,-4.5128072,,IM,,
3354,small_airport,Ballavoddan House Airstrip,54.356006,-4.438477,,IM,,
3355,small_airport,Suðureyri Airstrip,66.1318,-23.544,92.0,IS,,
3356,small_airport,Aviosuperficie Il Falco,45.268665,7.947943,768.0,IT,,
3357,small_airport,"Campo di Volo ""Senigallia Nord""",43.738267,13.183208,,IT,,
3358,small_airport,Aviosuperficie Palazzolo Avio,43.55916,12.155903,1050.0,IT,LIQF,
3359,small_airport,Aviosuperficie Eremo della Giubiliana,36.861287,14.627008,1401.0,IT,,
3360,small_airport,Aviosuperficie Bovarella,37.792694,12.845078,656.0,IT,,
3361,small_airport,Campo di Volo Valbelice,37.674242,12.774611,541.0,IT,,
3362,small_airport,Campo di Volo AvioClub Centro Sicilia,37.450962,13.923111,,IT,,
3363,small_airport,Campo di Volo Avioclub Caltagirone,37.19222,14.613297,,IT,,
3364,small_airport,Aviosuperficie Angelo D'Arrigo,37.799561,15.22775,197.0,IT,,
3365,small_airport,Aviosuperficie Avioclub Paternò,37.553356,14.884435,377.0,IT,,
3366,small_airport,Aviosuperficie Rinaura,37.028647,15.243509,66.0,IT,,
3367,small_airport,Aviosuperficie Minotaurus e Medusa,38.049105,14.541306,13.0,IT,,
3368,small_airport,Aviosuperficie Oasi dei Re,36.72148,14.77365,128.0,IT,,
3369,small_airport,Aviosuperficie Ramacca,37.390652,14.620249,524.0,IT,,
3370,small_airport,Aviosuperficie Sorvoliamo,37.0084558926,14.5951116085,722.0,IT,,
3371,small_airport,Aviosuperficie Terranova,37.576623576500005,12.9444909096,9.0,IT,,
3372,small_airport,Campo di Volo Capo d'Orlando,38.126421,14.707904,16.0,IT,,
3373,small_airport,Campo di Volo Cugno,37.432392118,14.6152496338,400.0,IT,,
3374,small_airport,Campo di Volo Camemi,37.263261,14.626579,361.0,IT,,
3375,small_airport,Campo di Volo Elpifly,36.810908171,14.5447719097,220.0,IT,,
3376,small_airport,Campo di Volo Marano,37.386467,14.143471,400.0,IT,,
3377,small_airport,Campo di Volo Pachino Fly Dream,36.726571,15.033717,23.0,IT,,
3378,small_airport,Campo di Volo Albatros,37.972443,13.771856,,IT,,
3379,small_airport,Campo di Volo Ali Val di Neto,39.184793,17.107129,,IT,,
3380,small_airport,Aviosuperficie Ali Calabria,38.619603,15.955968,1870.0,IT,,
3381,small_airport,Aviosuperficie Cosenza,39.5278776947,16.2298965454,180.0,IT,,
3382,small_airport,Aviosuperficie Franca,39.189857,16.670637,4393.0,IT,,
3383,small_airport,Aviosuperficie Scalea,39.776188,15.811343,20.0,IT,,
3384,small_airport,Campo di Volo Dragons Fly,39.738536,16.457015,16.0,IT,,
3385,small_airport,Campo di Volo Il Grifo,38.637255,15.94775,630.0,IT,,
3386,small_airport,Aviosuperficie Giancarlo Filippi,44.409934,7.809992,1411.0,IT,,
3387,small_airport,Aviosuperficie Ivrea Montalto Dora,45.487546,7.84323,807.0,IT,,
3388,small_airport,Aviosuperficie Merlo Romano,44.834433,7.363565,1000.0,IT,,
3389,small_airport,Aviosuperficie Acqui Terme,44.677488,8.50124,430.0,IT,,
3390,small_airport,Aviosuperficie di Meggiana,45.747211,8.040075,5344.0,IT,,
3391,small_airport,"Aviosuperficie ""Marc Ingegno""",45.778056,8.268611,1411.0,IT,,
3392,small_airport,ANGIALE,44.8336111111,7.53055555556,843.0,IT,,
3393,small_airport,Astigiana,44.888806,8.354867,469.0,IT,,
3394,small_airport,Aviosuperficie Boglietto,44.758611,8.183056,610.0,IT,,
3395,small_airport,Campo di Volo Beltrutta,44.498333,7.723333,1174.0,IT,,
3396,small_airport,Aviosuperficie Cascina Colombare,45.496667,8.527167,558.0,IT,,
3397,small_airport,"Aviosuperficie ""Cascina Valentino""",44.6975,7.401944,280.0,IT,,
3398,small_airport,Aviosuperficie Castelnuovo Don Bosco,45.024444,7.966389,730.0,IT,LILF,
3399,small_airport,Aviosuperficie CHAVEZ-MARINI,46.134167,8.306333,912.0,IT,,
3400,small_airport,Aviosuperficie Cumiana,44.939043,7.428925,984.0,IT,,
3401,small_airport,Aviosuperficie Francavilla Bisio,44.729868,8.730075,525.0,IT,,
3402,small_airport,Aviosuperficie Gattinara,45.605662,8.324289,922.0,IT,,
3403,small_airport,Aviosuperficie Il Picchio,45.708667,8.595667,699.0,IT,,
3404,small_airport,Aviosuperficie Pegasus 2000,45.30993,7.665453,1312.0,IT,,
3405,small_airport,Aviosuperficie Alpi Marittime,44.391111,7.725556,1457.0,IT,,
3406,small_airport,Aviosuperficie Piovera,44.935833,8.749333,312.0,IT,,
3407,small_airport,Campo di Volo Prealpi-Musinè,45.123091,7.524862,,IT,,
3408,small_airport,"Aviosuperficie ""Città di Tortona""",44.938436,8.865881,315.0,IT,,
3409,small_airport,"Campo di Volo ""Bosio Guido""",44.434194,7.632258,1499.0,IT,,
3410,small_airport,Campo di Volo Country Fly,44.503056,7.821667,1350.0,IT,,
3411,small_airport,Campo di volo Ploia,44.884167,8.780833,420.0,IT,,
3412,small_airport,"Campo volo ""Il Laghetto""",44.777333,8.1295,450.0,IT,,
3413,small_airport,Campo Volo Angela e Sara,45.163889,8.123333,427.0,IT,,
3414,small_airport,Altiporto Chamois,45.833793,7.618504,5600.0,IT,,
3415,small_airport,Campo di Volo Chatelair,45.74,7.480556,1500.0,IT,,
3416,small_airport,Campo Volo Falchi della Baraggia,45.446736,8.191519,150.0,IT,,
3417,small_airport,Campo di Volo Sant'Elia,44.741963,7.70987,,IT,,
3418,small_airport,Campo volo Val Triversa,44.906894,8.034096,574.0,IT,,
3419,small_airport,Campo di Volo Valsusa,45.1125,7.287222,1250.0,IT,,
3420,small_airport,Campo di Volo Carolina,45.253154,7.898977,708.0,IT,,
3421,small_airport,Cerreto Castello,45.548056,8.161111,1000.0,IT,,
3422,small_airport,Club Volo Ultraleggeri del Canavese,45.358333,7.719722,853.0,IT,,
3423,small_airport,Prosecco Airfield,45.703333,13.759722,820.0,IT,,
3424,small_airport,Aviosuperficie La Speziana,45.12847,9.36284,459.0,IT,,
3425,small_airport,Mazarack Flying Field,45.639444,12.943611,,IT,,
3426,small_airport,Aviosuperficie Pradelle,45.49278,10.119883,341.0,IT,,
3427,small_airport,Madonna di Loreto Airfield,43.43913,13.57054,47.0,IT,,
3428,small_airport,La Tomasina,45.3283659,8.7974125,,IT,,
3429,small_airport,Campo di Volo Vervò,46.313801,11.111898,3080.0,IT,,
3430,small_airport,Campo di Volo Samolaco,46.23515,9.43206,689.0,IT,,
3431,small_airport,La Comina,45.987222,12.654444,200.0,IT,,
3432,small_airport,Guglielmo Zamboni,44.475,11.541664,98.0,IT,LIKO,
3433,small_airport,Aviosuperficie Monti della Tolfa,42.0188,11.9827,46.0,IT,,
3434,small_airport,Aviosuperficie Castigliano del Lago,43.134212,12.03425,,IT,,
3435,small_airport,Aviosuperfice Mensanello,43.372874,11.120749,,IT,,
3436,small_airport,Termon Altiport,46.270833,11.025833,2231.0,IT,,
3437,small_airport,Centro Volo Campania,40.9515272,14.41188,,IT,,
3438,small_airport,Beppe Rascaglia Flying Field,38.515556,15.942222,,IT,,
3439,small_airport,Aviosuperficie Macrì,40.054607,18.214738,,IT,,
3440,small_airport,Campo di Volo Umberto Nobile,41.235278,13.820556,22.0,IT,,
3441,small_airport,Aviosuperficie Sabaudia,41.333611,13.021389,66.0,IT,,
3442,small_airport,"Campo di Volo ""Fly Club""",41.10457,14.45698,,IT,,
3443,small_airport,Aviosuperficie Condor,41.415,12.979444,56.0,IT,,
3444,small_airport,"Aviosuperficie ""Tuscania""",42.410446,11.898665,591.0,IT,,
3445,small_airport,Aviosuperficie Alisoriano,42.433658,12.292147,985.0,IT,,
3446,small_airport,"Campo di Volo ""Aerolight Marche""",43.512778,13.193611,328.0,IT,,
3447,small_airport,Campo di Volo Montefano,43.42075,13.39928,249.0,IT,,
3448,small_airport,Ali di Classe Airfield,44.322803,12.308312,3.0,IT,,
3449,small_airport,Campo di Volo Villafranca,44.291111,12.026111,100.0,IT,,
3450,small_airport,"Aviosuperficie ""LYRA 34""",44.500278,11.944444,36.0,IT,,
3451,small_airport,"Campo di Volo ""Ali Filanti""",44.582222,11.923056,20.0,IT,,
3452,small_airport,"Campo di Volo ""Icaro Village""",44.842996,11.485068,66.0,IT,,
3453,small_airport,"Campo di Volo ""Le Merline""",44.97287,9.479142,300.0,IT,,
3454,small_airport,"Campo di Volo ""Arbuschi""",45.05,9.1625,223.0,IT,,
3455,small_airport,Aviosuperficie Dovera,45.380525,9.534974,259.0,IT,,
3456,small_airport,Aviosuperficie dei Navigli,45.414722,8.895,374.0,IT,,
3457,small_airport,"Campo di Volo ""Volo Club Milano""",45.449444,8.998333,335.0,IT,,
3458,small_airport,Alicaorle Airfield,45.611944,12.814722,1.0,IT,LIKE,
3459,small_airport,Aviosuperficie Zampieri,46.404444,12.8825,3281.0,IT,,
3460,small_airport,Sterzing / Vipiteno,46.883764,11.441338,3116.0,IT,,
3461,small_airport,"Aviosuperficie ""Passo del Tonale""",46.264722,10.599167,6550.0,IT,,
3462,small_airport,"Aviosuperficie ""Il Nido delle Acquile""",40.93769,16.497,,IT,,
3463,small_airport,Aviosuperficie Mezzana Bigli,45.065409,8.835176,,IT,,
3464,small_airport,"Aviosuperficie ""Sa Doda""",39.361731,8.868309,88.0,IT,,
3465,small_airport,Campo di Volo Sardegna,39.621944,9.101944,1118.0,IT,,
3466,small_airport,"Campo di Volo ""Oasi da Peppe""",40.4525,15.001389,16.0,IT,,
3467,small_airport,Aviosuperficie Aerotre,40.449715,17.623776,256.0,IT,,
3468,small_airport,"Campo di Volo ""Il Volo""",40.421944,8.686667,,IT,,
3469,small_airport,La Quercia,40.963053,16.633016,1181.0,IT,,
3470,small_airport,Campo di Volo Platamona,40.813333,8.470278,26.0,IT,,
3471,small_airport,"Aviosuperficie ""Delta Club Napoli""",41.065278,13.9625,,IT,,
3472,small_airport,Pegaso Club 2000,41.35775,13.149013,,IT,,
3473,small_airport,Campo di Volo Fiorano Wings,45.11933,9.705951,,IT,,
3474,small_airport,Aviosuperficie Caposile,45.564444,12.574722,,IT,,
3475,small_airport,"Aviosuperficie ""Aquile Randagie""",45.165668,11.035167,66.0,IT,,
3476,small_airport,Aviosuperficie Club Chiusdino,43.191012,11.143076,918.0,IT,,
3477,small_airport,"CdV ""38 N Fly Zone""",37.9458,15.8836,160.0,IT,,
3478,small_airport,CdV Ass.Sp. Parvolo,45.815556,12.752222,16.0,IT,,
3479,small_airport,Campo di Volo Careas,45.50668,9.66814,,IT,,
3480,small_airport,"Campo di Volo ""La Zappaglia""",45.326667,10.378056,216.0,IT,,
3481,small_airport,Aviosuperficie Vigarolo,45.2175,9.466667,220.0,IT,,
3482,small_airport,"Campo di Volo ""La Fenice""",44.999827,10.71339,66.0,IT,,
3483,small_airport,"Campo di Volo ""Air Folies""",45.53297,8.90103,558.0,IT,,
3484,small_airport,Aviosuperficie Pravisdomini,45.824167,12.685278,,IT,,
3485,small_airport,"Campo di Volo ""Ali Venete""",45.666667,11.808333,164.0,IT,,
3486,small_airport,"Campo di Volo ""Il Pioniero""",45.083889,11.661667,36.0,IT,,
3487,small_airport,"Aviosuperficie ""San Giuseppe""",45.85649,12.06555,419.0,IT,,
3488,small_airport,"Aviosuperfice ""Alla Colombara""",45.755,11.694167,328.0,IT,,
3489,small_airport,"CdV ""Il Fantasma"" Arcole",45.36,11.294444,56.0,IT,,
3490,small_airport,A/S Cà del Conte,44.868889,9.938057,,IT,,
3491,small_airport,Campo di Volo Borgotaro Albareto,44.464558,9.715806,1450.0,IT,,
3492,small_airport,"Campo di Volo ""Flying Buttero""",42.517352,11.319137,49.0,IT,,
3493,small_airport,"Campo di Volo ""Le Tartarughe Volanti""",45.609722,9.486667,646.0,IT,,
3494,small_airport,Aviosuperficie F. Baracca,45.838889,12.193889,269.0,IT,,
3495,small_airport,Pegasus Flying Club,45.669654,13.0394509,,IT,,
3496,small_airport,Aviosuperficie Olivola,41.17751,14.74734,,IT,,
3497,small_airport,Volturno Fly Aviosuperficie,41.1575,14.3669444,63.0,IT,,
3498,small_airport,Aviosuperficie Alituscia,42.229167,12.120833,1270.0,IT,,
3499,small_airport,Campo di Volo Acquasparta,42.6841667,12.5527778,,IT,,
3500,small_airport,Aviosuperficie Terra del Sole,42.775534,11.157271,50.0,IT,,
3501,small_airport,"Campo di Volo ""Ali del Po""",44.97213,10.293684,,IT,,
3502,small_airport,Campo di Volo Aerdomus,41.9419444,12.1402778,98.0,IT,,
3503,small_airport,Campo di Volo Ondalba,44.776117,7.879334,1017.0,IT,,
3504,small_airport,Campo di Volo Castel Caladan,45.461305,9.576677,46.0,IT,,
3505,small_airport,Volo Molise,41.45948,14.53799,1738.0,IT,,
3506,small_airport,Aviosuperficie Blue Silo,45.8872222,12.6277778,31.0,IT,,
3507,small_airport,Aviosuperficie del Sagrantino,42.890278,12.533056,900.0,IT,,
3508,small_airport,Aviosuperficie Renzo Storai,43.96583,11.458056,889.0,IT,,
3509,small_airport,Campo di Volo Alicocco,41.655,13.226389,190.0,IT,,
3510,small_airport,Aviosuperficie Ceresara,45.263695,10.582549,138.0,IT,,
3511,small_airport,"Campo di Volo ""Cab Club""",45.057833,8.066817,764.0,IT,,
3512,small_airport,"Campo di Volo ""Flying Tigers""",45.441708,7.935971,751.0,IT,,
3513,small_airport,Aviosuperficie Kong,45.76161,9.44497,633.0,IT,,
3514,small_airport,Aviosuperficie Piancada,45.76417,13.07304,,IT,,
3515,small_airport,Aviosuperficie Stella,44.95094,11.62722,6.0,IT,,
3516,small_airport,Ultralight Friuli Airfield,45.93098,13.362,,IT,,
3517,small_airport,Ali Libere,42.829833,12.683383,,IT,,
3518,small_airport,Aviosuperficie Stintino,40.88295,8.25418,,IT,,
3519,small_airport,Aviosuperficie La Filanda,43.4464,11.67414,,IT,,
3520,small_airport,Enrico Mattei Airfield,40.431896,16.5538,180.0,IT,,
3521,small_airport,Pisticci Flying Field,40.399699,16.636972,,IT,,
3522,small_airport,Aviosuperficie Sibari Fly,39.757418,16.435418,35.0,IT,,
3523,small_airport,"Aviosuperficie ""Il Gabbiano""",43.051711,10.552012,43.0,IT,,
3524,small_airport,Aviosuperficie Aliscarlino,42.912222,10.816667,9.0,IT,,
3525,small_airport,"Campo di Volo ""San Felice""",44.8325,11.120833,90.0,IT,,
3526,small_airport,Arcora Flying Field,41.94428,15.04761,,IT,,
3527,small_airport,Aviosuperficie Pantano,40.56167,15.7599,2625.0,IT,,
3528,small_airport,Aviosuperficie Ali Nettuno,41.503775,12.701976,200.0,IT,RM07,
3529,small_airport,Aviosuperficie Dorgali,40.348344,9.547495,587.0,IT,,
3530,small_airport,Campo di Volo Thiesi,40.53542,8.6055,,IT,,
3531,small_airport,Aviosuperficie AVRO,46.235833,13.073333,557.0,IT,LIKH,
3532,small_airport,Aviosuperficie Baialupo,45.5529,9.50567,489.0,IT,,
3533,small_airport,Campo di Volo L'ELIKA,44.88293,7.56105,,IT,,
3534,small_airport,Campo di Volo Le Streghe,45.395556,8.706389,410.0,IT,,
3535,small_airport,"Campo di Volo Lucchina Fly Club""",45.3236111,8.0008333,951.0,IT,,
3536,small_airport,"Aviosuperficie ""Santa Lucia""",45.484167,9.9525,357.0,IT,,
3537,small_airport,Aviosuperficie Corry's,45.519444,10.38,541.0,IT,,
3538,small_airport,"Aviosuperficie ""Natale/Battistoni""",45.334722,8.824722,357.0,IT,,
3539,small_airport,"Aviosuperficie ""Il Borro""",43.536111,11.705,900.0,IT,,
3540,small_airport,"Aviosuperficie ""Reno Air Club""",44.61269,11.32424,125.0,IT,,
3541,small_airport,Aviosuperficie di Montegaldella,45.444444,11.651111,,IT,,
3542,small_airport,Aviosuperficie Sassuolo,44.571667,10.78,311.0,IT,,
3543,small_airport,Aviosuperficie del Sole,40.624425,14.845842,,IT,,
3544,small_airport,"Venaria Reale / 34º Gruppo Squadroni AVES ""Toro""  [MIL]",45.133421,7.608827,,IT,,
3545,small_airport,Aviosuperficie Rovigo,45.031167,11.823667,22.0,IT,,
3546,small_airport,Campo di Volo Agroturismo Sasso d'Oro,46.181389,12.8225,780.0,IT,,
3547,small_airport,"Aviosuperficie ""Cap. Pilota Saverio Tedesco""",41.635,15.761667,380.0,IT,,
3548,small_airport,Fondone Airfield,40.355883,18.232425,130.0,IT,,
3549,small_airport,Aviosuperficie Pantalla,42.871167,12.383417,486.0,IT,,
3550,small_airport,Aviosuperficie Maccagno,44.42381,7.45917,,IT,,
3551,small_airport,Aviosuperficie I Pinguini,43.87137,10.94651,,IT,,
3552,small_airport,Aviosuperficie Pegaso Flying Club,41.541847,13.370451,360.0,IT,,
3553,small_airport,Al Casale,45.98475,12.92438,148.0,IT,,
3554,small_airport,"Campo di Volo ""Air Patria""",40.926943,14.061944,100.0,IT,,
3555,small_airport,Aviosuperficie Aliquirra,39.678,9.46299,,IT,,
3556,small_airport,"Campo di Volo ""Peter Pan""",42.97179,12.37247,574.0,IT,,
3557,small_airport,"Campo di Volo ""Aligubbio""",43.3173,12.5731,1377.0,IT,,
3558,small_airport,Aviosuperficie L'Aquila,42.300878,13.517175,1873.0,IT,,
3559,small_airport,"Campo di Volo ""VolAvisio""",46.27888,11.44837,2820.0,IT,,
3560,small_airport,Volopuro,45.56399,8.54139,,IT,,
3561,small_airport,Campo di Volo Tuscany Flight,43.695333,10.800533,65.0,IT,,
3562,small_airport,Aviosuperficie Avola-Gallina,36.945287,15.170774,114.0,IT,,
3563,small_airport,"Aviosuperficie ""Avioclub Montagnana""",45.24438,11.42567,32.0,IT,,
3564,small_airport,Aviosuperficie Divinangelo,41.471944,13.023611,10.0,IT,,
3565,small_airport,K-Fly Flying Field,41.91128,15.81102,16.0,IT,,
3566,small_airport,Monticchio Airfield,40.377022,17.386017,124.0,IT,,
3567,small_airport,Aviosuperficie Artena,41.673056,12.845556,649.0,IT,,
3568,small_airport,Campo di Volo Villa Farsetti,45.49917,12.03139,22.0,IT,,
3569,small_airport,Campo di Volo Gianni Cerutti,45.34921,8.64632,393.0,IT,,
3570,small_airport,Campo di Volo Natile,40.59059,16.769,974.0,IT,,
3571,small_airport,Campo di Volo Pietralunga,43.450539,12.401383,2263.0,IT,,
3572,small_airport,Campo di Volo Cavola,44.39646,10.53613,1768.0,IT,,
3573,small_airport,Campo di Volo Santa Rita,42.75654,13.01628,2900.0,IT,,
3574,small_airport,Campo di Volo Cà Virginia,43.819065,12.677191,,IT,,
3575,small_airport,Campo di Volo Valdichiana,43.214021,11.823111,810.0,IT,,
3576,small_airport,Campo di Volo Ciannocio,43.122253,11.920488,826.0,IT,,
3577,small_airport,Campo di Volo Policastro,40.114874,15.495315,95.0,IT,,
3578,small_airport,"Campo di Volo ""Delta Condor""",43.869653,10.301777,1.0,IT,,
3579,small_airport,Esperti Airfield,40.480095,17.885069,196.0,IT,,
3580,small_airport,Campo di Volo Monreale,39.583099,8.773265,,IT,,
3581,small_airport,Aviosuperficie Agrigento,37.247222,13.654722,167.0,IT,,
3582,small_airport,Aviosuperficie Corte,40.10667,18.25833,262.0,IT,LINB,
3583,small_airport,"Campo di Volo ""Fly Sabina""",42.1166667,12.7080556,,IT,,
3584,small_airport,Trike Team Cormorano,37.0994444,14.17,,IT,,
3585,small_airport,Val Vibrata Flying Field,42.809474,13.847142,269.0,IT,,
3586,small_airport,Campo di Volo AliVara,44.227697,9.720077,311.0,IT,,
3587,small_airport,"Aviosuperficie ""Ali sul Castello""",41.061667,16.282222,984.0,IT,,
3588,small_airport,"Agriturismo ""Podere Santa Apollonia""",43.295278,11.907222,810.0,IT,,
3589,small_airport,"Campo di Volo ""Willy il Coyote""",44.772222,10.833333,88.0,IT,,
3590,small_airport,"Campo di Volo ""Valerio Glorialanza""",44.376111,9.290278,49.0,IT,,
3591,small_airport,"Campo di Volo ""San Dalmazio""",44.4125,10.843611,1870.0,IT,,
3592,small_airport,"Campo di Volo ""Delta Culture Club""",44.571111,11.451667,115.0,IT,,
3593,small_airport,Aviosuperficie Castellazzo,44.6833333,10.7397222,141.0,IT,,
3594,small_airport,Aviosuperficie Cassola,45.742222,11.807222,321.0,IT,,
3595,small_airport,Aviosuperficie Molinella,44.5982,11.656286,22.0,IT,,
3596,small_airport,Aviosuperficie di Rubbiano,44.671947,10.060862,518.0,IT,,
3597,small_airport,"Aviosuperficie ""Colli Euganei""",45.203258,11.793658,13.0,IT,,
3598,small_airport,Campo di Volo Settecrociari,44.13595,12.18976,147.0,IT,,
3599,small_airport,Campo di Volo Campogalliano,44.70355,10.85416,118.0,IT,,
3600,small_airport,Obiettivo Volare Aeroclub,44.888828,10.15991,141.0,IT,,
3601,small_airport,"Private Ultralight Field ""Achille""",43.99883,12.10792,,IT,,
3602,small_airport,Campo di Volo Empoli,43.72512,10.98294,82.0,IT,,
3603,small_airport,Campo di Volo Tignes,46.15401,12.34751,1676.0,IT,,
3604,small_airport,Aviosuperficie Grumento Nova,40.27009,15.91363,2007.0,IT,,
3605,small_airport,Torre Sant'Andrea Airfield,40.24721,18.43611,72.0,IT,,
3606,small_airport,Aviosuperficie Valicella,42.21873,12.24846,862.0,IT,,
3607,small_airport,Aviosuperficie F. Rossi,43.34,12.826944,1348.0,IT,,
3608,small_airport,"Campo di Volo ""Banda Bassotti""",44.924444,11.05,36.0,IT,,
3609,small_airport,"Campo di Volo ""Rovasenda 2000""",45.5444444,8.2791667,787.0,IT,,
3610,small_airport,"Campo di Volo ""Al Canale""",40.8125,17.2330556,1100.0,IT,,
3611,small_airport,Campo di Volo Agnedo,46.0447222,11.5419444,,IT,,
3612,small_airport,Aviosuperficie Costa d'Argento,42.495016,11.238771,,IT,GR01,
3613,small_airport,Campo di Volo Luciano Borgonovi,45.18698,9.04292,203.0,IT,,
3614,small_airport,"Aviosuperficie ""Villa Selva Air Park""",42.79277,13.75146,551.0,IT,,
3615,small_airport,Campo di Volo Arcobaleno,44.4969444,11.2436111,,IT,,
3616,small_airport,"Campo di Volo ""Ali del Montello""",45.76157,12.16361,226.0,IT,,
3617,small_airport,Aviosuperficie La Selva,41.155556,14.21,196.0,IT,,
3618,small_airport,Aviosuperficie Falcone,41.101343,15.871805,498.0,IT,,
3619,small_airport,Aviosuperficie Celano,42.05167,13.55722,2234.0,IT,,
3620,small_airport,"Aviosuperficie ""Guido Paci""",43.102691,13.557411,,IT,,
3621,small_airport,"Campo di Volo ""Piana 5 Miglia""",41.879201,14.011133,4127.0,IT,,
3622,small_airport,Campo di Volo Collerotondo,42.289182,13.745423,1345.0,IT,,
3623,small_airport,Aviosuperficie Carocci,42.247516,12.308311,784.0,IT,,
3624,small_airport,Campo di Volo Pegaso,45.318,12.05065,,IT,,
3625,small_airport,"Aviosuperficie ""Parco Livenza""",45.74,12.70393,,IT,,
3626,small_airport,"Aviosuperficie ""Skydive Venice""",45.700009,12.763909,21.0,IT,,
3627,small_airport,"Campo di Volo ""Banana""",45.59759,12.303003,6.0,IT,,
3628,small_airport,"Aviosuperficie ""Il Pratone""",42.093703,13.042332,1893.0,IT,,
3629,small_airport,"Campo di Volo ""Sky Ufita""",41.046165,15.121532,1148.0,IT,,
3630,small_airport,"Campo di Volo ""Blue Devil Centre""",45.392554,10.128472,223.0,IT,,
3631,small_airport,"Campo di Volo ""Le Panizze""",45.419094,10.557888,337.0,IT,,
3632,small_airport,"Campo di Volo ""Ali della Libertà""",44.516167,11.100083,,IT,,
3633,small_airport,Campo di Volo Phoenix,44.74714,11.34161,39.0,IT,,
3634,small_airport,"Campo di Volo ""Creva Air Club""",44.737333,11.183633,29.0,IT,,
3635,small_airport,"Campo di Volo ""Punto Volo""",45.437987,9.60738,301.0,IT,,
3636,small_airport,Agriturismo Turus Airfield,45.923709,13.541016,177.0,IT,,
3637,small_airport,Aviosuperficie AS77,45.95995,13.20564,,IT,,
3638,small_airport,"Campo di Volo ""La Fattoria""",45.2916667,12.0675667,6.0,IT,,
3639,small_airport,"Aviosuperficie ""Base Bravo""",45.392864,11.692645,45.0,IT,,
3640,small_airport,"Campo di Volo ""Da Domenico""",45.232351,11.797808,13.0,IT,,
3641,small_airport,Campo di Volo Padova Sud,45.324676,11.872852,,IT,,
3642,small_airport,"Aviosuperficie ""Dominio di Bagnoli""",45.188628,11.858303,3.0,IT,,
3643,small_airport,"Aviosuperficie ""Avioclub Alanno""",42.31458,14.000913,383.0,IT,,
3644,small_airport,"Campo di Volo ""Avioclub Elice""",42.490357,13.997202,262.0,IT,,
3645,small_airport,Campo di Volo Bonsciano,43.355854,12.193534,882.0,IT,,
3646,small_airport,Campo di Volo San Terenziano,42.85723,12.473179,1679.0,IT,,
3647,small_airport,Campo di Volo Santa Maria Rossa,43.023963,12.387515,570.0,IT,,
3648,small_airport,Campo di Volo Montefalco,42.885358,12.693324,695.0,IT,,
3649,small_airport,Campo di Volo Molinella,43.121511,12.20585,790.0,IT,,
3650,small_airport,Campo di Volo Palosco,45.600679,9.821166,547.0,IT,,
3651,small_airport,"Campo di Volo ""Fant Air Club""",46.085023,12.068712,925.0,IT,,
3652,small_airport,Campo di Volo Sedico,46.091613,12.089596,961.0,IT,,
3653,small_airport,Campo di Volo San Paolo,45.377553,10.037612,131.0,IT,,
3654,small_airport,Campo di Volo AliMatese,41.323638,14.363949,370.0,IT,,
3655,small_airport,Vasto Flying Field,42.155381,14.699362,197.0,IT,,
3656,small_airport,Campo di Volo Aerlight Faenza,44.3353333,11.9178667,52.0,IT,,
3657,small_airport,Valle Gaffaro Airfield,44.834414,12.231261,1.0,IT,,
3658,small_airport,Aviosuperficie Borgo Castelvecchio,43.0093333,11.7334667,1007.0,IT,,
3659,small_airport,Aviosuperficie Città di Curtatone,45.101333,10.75005,68.0,IT,,
3660,small_airport,Campo di Volo Mantova Nord,45.172182,10.858224,75.0,IT,,
3661,small_airport,Campo di Volo Roverbella,45.239484,10.889615,111.0,IT,,
3662,small_airport,"Campo di Volo ""Condor Men""",43.224706,13.329554,629.0,IT,,
3663,small_airport,Aviosuperficie Santa Anna,43.366053,13.457496,393.0,IT,,
